gene	t00	t05	t1_	t2_	t3_	t4_	t5_	t6_	t7_	t8_	t10_	t12_
ENSG00000157873.16	0.028238356003	0.0214030622758	0.0542811929864	0.00497977814435	0.0469697712926	0.00428248862157	0.0158211562203	0.0109475525765	0.0603828444342	0.00784029606603	0.00986877493017	0.0209763652215
ENSG00000157870.13	2.44290511694	2.47147599151	2.44824826899	2.50326617965	2.42416277381	2.45768296734	2.2946132393	2.35206271465	2.3035763963	2.36813738628	2.22619626477	2.16599740022
ENSG00000142606.14	0.0036555848158	-0.00118552962074	-0.000124116617447	0.00444882593978	0.0272362114473	0.00160770228024	0.0194022301101	-0.00181381425891	0.0272158426534	0.0120997892029	0.0118005887615	-0.00307178434859
ENSG00000215912.10	0.0945956699484	0.0613108488465	0.0572894992028	0.0375855646722	0.0443331162833	0.140517371965	0.0283107403591	0.0868735425777	0.0509835716905	0.0672653648474	0.0417626520289	0.0764385609984
ENSG00000142611.15	0.0782898247318	0.0664234318109	0.057714047109	0.0494784291923	0.0440153255819	0.054912670639	0.109384241986	0.0697909115295	0.103664766847	0.0882469739125	0.0837417020487	0.112285860366
ENSG00000130762.13	0.986434263149	0.910295444265	0.845727889707	0.897624286346	1.00461994107	0.97939414054	0.863884403161	0.846435852928	0.932837099655	0.92757975043	0.795662821556	0.737312654019
ENSG00000162591.14	1.78638490126	1.84118250827	1.63312117445	1.79133413334	1.7450172083	1.5853180372	1.28166939732	1.27809310522	1.55261025804	1.62611713784	1.38842571196	1.30429721899
ENSG00000158109.13	3.49358680716	3.49362039227	3.51145565092	3.52683627515	3.5226871875	3.5601638439	3.46504316701	3.48640148446	3.58056809353	3.58724075088	3.60888171628	3.63087926666
ENSG00000116213.14	1.81244057831	1.85870925227	1.78418395159	1.83535913111	1.83153032209	1.80136218224	1.71742976277	1.67752550261	1.84690323913	1.89542457734	1.87209155587	1.86701306827
ENSG00000078900.13	0.211154242105	0.209753009265	0.17232762561	0.11224310528	0.180850788643	0.245005942706	0.298999836563	0.100361536398	0.0867744233038	0.0729115842857	0.0431804869751	0.02844042149
ENSG00000162592.7	-0.0022931905798	0.016183713516	0.00212511748265	0.000293282471237	0.0018017398623	0.00210876522141	0.0454174914474	0.000651815455283	-0.00036795503579	-0.00167859422113	-0.00243464708998	-0.000689320145902
ENSG00000235169.6	0.114158348147	0.236501444916	0.219393438366	0.0434893244895	0.305387768858	0.0792200645075	0.065744526434	0.10782927269	0.175832469058	0.0177011963043	0.0207255527637	0.259356540691
ENSG00000130764.8	3.81824146876	3.8924597646	3.90876499428	3.79522328715	3.80641712787	3.81229596523	3.87978782077	3.88109064876	3.8640097237	3.85811465907	3.92040481926	3.8904130688
ENSG00000116198.11	2.57910678607	2.63275560345	2.47710765567	2.47209918319	2.50684342805	2.4008113762	2.5177750683	2.4473519957	2.62262613461	2.66862753389	2.6709630707	2.6476724147
ENSG00000169598.14	1.61332047177	1.73803284483	1.54381418243	1.61751310186	1.58067493591	1.53934801155	1.61301165518	1.70365475645	1.719237746	1.70906334233	1.77976777389	1.73763735977
ENSG00000198912.9	2.7755941227	2.85109035976	2.61358114658	2.78130859883	2.81851123982	2.71593469388	2.80861802405	2.6607383144	2.66971733692	2.64629203921	2.62104350708	2.55470731753
ENSG00000196581.9	0.0033305144859	-0.000323604898961	0.000640311418815	-0.000462751783083	-0.000161494222044	0.00074229961451	0.000233653767463	0.000391335503352	0.000146730194097	8.86881769058e-05	0.00270716058263	-0.000205262807962
ENSG00000131697.16	1.44202632296	1.53357249825	1.45981677482	1.40019156	1.53164481836	1.42897489879	1.52761587808	1.40951389402	1.40670748189	1.44694021724	1.40614777643	1.35809292156
ENSG00000069424.13	1.59758013113	1.54137270728	1.5143788147	1.57210970805	1.54502109465	1.449824923	1.38454150146	1.37053410218	1.46290224597	1.48772112249	1.40471009301	1.38443971625
ENSG00000116254.16	0.425260956825	0.466955225363	0.476177675717	0.557226054729	0.752676685073	0.681103845796	0.93124992314	0.83704244906	0.951438538025	0.931069982776	1.11340262931	0.987932495565
ENSG00000116251.8	4.40470824198	4.45010809619	4.46933178536	4.43371008101	4.44470536306	4.4042455277	4.39690986325	4.35933497738	4.35421547844	4.39773121255	4.40295333551	4.34459550495
ENSG00000158286.11	1.7356046741	1.7285564681	1.56626447579	1.67018670743	1.7066215542	1.64039757887	1.56846291732	1.72925454445	1.81739412816	1.87533364773	1.7974728838	1.87500611617
ENSG00000116237.14	4.72595801635	4.72040986969	4.754743596	4.67804803275	4.66120157108	4.69208040282	4.69920868365	4.62152047254	4.59185653319	4.61939706351	4.51633087866	4.4799839806
ENSG00000173673.7	-0.000524073765663	-0.00154607779424	0.00209373878146	0.000448282785967	0.000327668550815	0.0636709914008	-0.0018039452393	0.000488808100871	0.000693042764502	0.0011292624702	-0.00275737334928	-0.00221008460637
ENSG00000158292.6	1.05093598286	1.05473508089	1.17688707724	1.47577419049	1.75333383132	1.77698485539	1.98165300594	2.0128430524	1.99138302318	1.86910869503	2.16075673882	1.93980625976
ENSG00000097021.18	2.77951364034	2.80466563032	2.76566662319	2.92439971059	2.92428200748	2.91075091321	2.97649814573	3.01114560325	3.14851942259	3.10462851258	3.33187796452	3.26278518213
ENSG00000069812.10	0.39207360335	0.385688868065	0.609903478244	0.830805980984	0.910692580099	0.908966292485	0.937094545513	0.899739990462	1.02728725427	0.917554519465	1.08352443673	1.05734159181
ENSG00000187017.13	0.0565474785961	0.0615389732976	0.0769176191551	0.0495086297048	0.066930706833	0.122167042554	0.128536708373	0.0664245587046	0.0334307400917	0.0717199059178	0.117270160311	0.0826085338034
ENSG00000215788.8	0.844773225316	0.84203436017	0.802426932939	0.956750133045	1.01043509384	0.93850608335	0.712759965306	0.794982014332	0.828932939094	1.02155847207	0.84888319513	0.852134089354
ENSG00000171680.19	1.0378521605	1.01316196911	0.946622683763	1.03503615543	1.02486153857	0.983533580947	0.89536677558	1.04363061407	1.01436143834	1.12263719099	1.09218868986	0.976423398325
ENSG00000162408.10	3.47908185106	3.49068916173	3.50860967834	3.42960419274	3.50108390844	3.47496468045	3.47323179437	3.40969495742	3.42021592456	3.44380423092	3.38679690853	3.40044787147
ENSG00000173662.18	0.00463609578821	0.0143156476076	0.0120284051244	-0.00538921126507	-0.00534749103777	-0.00335290767033	-0.00202867322457	0.00134084050578	0.0180914573475	0.00189293865626	0.00182755568515	0.0146900004035
ENSG00000204859.10	1.4496111617	1.34190696147	1.38041876019	1.50252354504	1.48027694593	1.4587942411	1.48227415032	1.36754477035	1.68717566729	1.60268966956	1.51756833147	1.49280947082
ENSG00000162413.15	2.56929645045	2.63840858752	2.65231558614	2.44538353883	2.36120387535	2.33298046046	2.42318166363	2.38778327161	2.32751590293	2.48494045251	2.35344154416	2.36194663151
ENSG00000116273.5	2.98957774728	2.99042878672	2.81581821892	2.87617928054	2.91471630639	2.91963235582	2.8909959144	2.83861816457	2.69286959429	2.7419672462	2.64602925466	2.61780393404
ENSG00000041988.14	2.03312367162	2.05865872904	2.13742821806	2.09320965963	2.09744233032	2.00172049079	2.05506292277	2.01718256524	2.00738493892	2.07154760873	2.04009909528	2.07418321406
ENSG00000007923.14	3.62657929742	3.62969978344	3.66729349999	3.6582279259	3.64965235826	3.65240538234	3.65239366445	3.61217722113	3.6883044062	3.71489662426	3.71809262868	3.69480594941
ENSG00000171735.17	1.98618627178	1.94977010252	1.810320424	1.82169473079	1.79600557278	1.80519608677	1.80687210976	1.70320305969	1.73164141012	1.67106720852	1.66332240146	1.56155976246
ENSG00000049245.11	5.89298406854	5.85591086936	5.88054203857	5.89289536798	5.91807154822	5.93747207478	5.91966403438	5.97458723493	5.93956940937	5.92054549423	5.94998633109	5.97521896216
ENSG00000049246.13	1.5121784402	1.45703843456	1.51720832213	1.23903005035	1.3199323766	1.42275868112	1.5218002117	1.42954173631	1.46671199088	1.44695416758	1.38895756758	1.51810803975
ENSG00000049247.12	0.000435697085547	0.000789768215229	-4.02764094967e-05	0.050897525822	-0.00132903563719	-0.0015996491163	0.00449632915266	0.00128636815211	-0.000412677579923	-0.00152586598322	-6.81052653266e-05	0.00262472475303
ENSG00000049249.7	0.735794201312	0.667384533162	0.578574402234	0.605876561683	0.588006194125	0.535091293932	0.392183724422	0.418330891767	0.337853839297	0.299379590348	0.269912129849	0.29859445045
ENSG00000116288.11	5.73940997265	5.74716370026	5.74510014847	5.71282079044	5.73808560513	5.73750243341	5.81465591437	5.7822226114	5.78763176611	5.67532519218	5.80287589901	5.83975059164
ENSG00000116285.11	4.80511194294	5.28224803862	5.86898535378	6.05382479911	6.1036868081	6.04208202724	6.11113747027	6.04456813045	5.99002798085	5.86195356002	6.02981163447	5.99817775793
ENSG00000162426.13	1.09649954204	1.2875854916	1.45158185685	1.87504389902	2.02796831013	1.840685082	2.11306780499	2.14655354288	2.38356396957	2.28460478607	2.43282716267	2.3965689754
ENSG00000142599.16	3.00366230301	3.0001357972	3.0265189472	2.97985995781	3.01222971004	2.9557349896	2.96164775783	2.86405584113	2.80922916793	2.82390973037	2.73088966462	2.7155451705
ENSG00000074800.12	7.41317974554	7.41705649314	7.41824695547	7.46929360969	7.41113880831	7.38141643719	7.31895231472	7.32483153717	7.38794925827	7.42368570469	7.38929341186	7.34207110894
ENSG00000131686.13	0.00393630057987	0.003587399222	-0.000591903264623	-0.00865905828102	-0.00590310789674	-0.00325231748046	0.00418203373498	0.0358340500879	0.029641217977	0.0191955461867	0.0134483951816	0.00538399183033
ENSG00000197241.3	0.0717782532089	0.0744307678172	0.145588725119	0.0688099026836	0.0525509460509	0.0322581333614	0.0922085174252	0.283117276834	0.166769599958	0.0491943205905	-0.0219392901551	0.144187076986
ENSG00000142583.16	0.306741080903	0.357834076117	0.545531620146	0.629785534726	0.596505646505	0.753178581924	0.786376220176	0.96802384178	0.831145159605	0.924962435983	0.969482315485	0.984540149296
ENSG00000180758.11	2.27186619189	2.37307282905	2.29385630085	2.41094776594	2.51232180142	2.44924288729	2.38423503789	2.38234266264	2.2282437748	2.31224965703	2.26923289327	2.24560764634
ENSG00000049239.11	2.78051103145	2.89270218386	2.8567277853	2.85893737442	2.9425318193	2.86844509798	2.98218873631	2.94205165202	2.98192259929	2.96255832909	3.03352031316	2.94198050209
ENSG00000171621.12	3.08399234606	3.05721689491	3.31795780448	3.47986943861	3.54172285087	3.47981722528	3.53805397692	3.49334074903	3.48154076972	3.52642693377	3.60501703514	3.6473702859
ENSG00000171612.6	2.65119563519	2.75907645828	2.67471624945	2.60151502157	2.68612153946	2.71952845227	2.69466738745	2.75694285923	2.61070699048	2.48320808091	2.44094559951	2.42423416591
ENSG00000188807.11	2.3220813431	2.31750688788	2.18204982441	2.15189591062	2.24711673869	2.22100688808	2.17772169546	2.14758417478	2.10408648202	2.06526883103	2.00263572798	1.89649434191
ENSG00000171608.14	2.00413580685	2.04159738797	1.90395485289	2.087359102	2.11833057779	2.14504653687	1.96272557261	1.89452819767	2.00613033909	1.91308838102	1.9347664365	1.93392066192
ENSG00000171603.15	4.53116492166	4.59231727591	4.56334153763	4.49432570124	4.48974262569	4.47042269957	4.44408844652	4.40192535774	4.46331229874	4.44638316777	4.41622467145	4.4266143296
ENSG00000280113.1	0.0208448026591	-0.0142791769955	0.0103836255047	0.0815575150124	0.0143023553458	0.0153999614329	0.00518251939897	-0.0015125893412	-0.000792448866268	-0.00389168724022	-0.0112932223215	0.0475758211956
ENSG00000178585.13	1.84874789187	1.90309828382	1.85958354655	1.8641405682	1.84048398163	1.77127111795	1.83636768655	1.66051908883	1.77952188807	1.67126902299	1.86462327376	1.76815204546
ENSG00000162441.10	4.20627530488	4.27192164043	4.15544342187	4.1059223715	4.11231377052	4.15273227564	4.17222280234	4.17837900557	4.16088610096	4.06926893254	4.1061484843	4.10710920861
ENSG00000173614.12	2.23021153785	2.26047741724	2.04365524969	1.90351636912	1.95604987499	1.9069815355	1.95911307573	2.01412784109	2.39409936159	2.40076752435	2.45080191792	2.42912984933
ENSG00000162444.11	1.35349522378	1.32127254672	1.29801645157	1.38096823434	1.28271939123	1.33829296549	1.3410775925	1.0277373771	1.34921983145	1.27558642919	1.06573891664	1.21016750616
ENSG00000130939.17	3.42673162371	3.43624953556	3.38959016818	3.31291101569	3.33694469198	3.32825737684	3.29296201105	3.27903708303	3.41644081256	3.45248888123	3.39646853824	3.44428142555
ENSG00000054523.15	3.16926283335	3.2432695229	3.14329258345	2.98231886427	3.09995044075	3.09594254921	3.20407476271	3.12555083146	3.20091254017	3.15817964324	3.18617235264	3.20713884669
ENSG00000142657.19	7.77463289297	7.7966054825	7.80548536868	7.78949942525	7.74028669931	7.7465695915	7.74994662937	7.81011848307	7.82437596542	7.83162389484	7.85952504924	7.90644093683
ENSG00000251503.6	0.0273851397054	0.0691284978699	0.0228283149115	0.178717282907	0.205179223121	0.158778882631	0.127498383468	0.134605062726	0.0895641524803	-0.00716334230488	0.118378227827	0.0249341441289
ENSG00000175279.20	2.47077939333	2.54886176733	2.42678808863	2.4641831048	2.46147057382	2.35229174719	2.16377810703	2.17563762624	2.07259412563	2.35668109366	2.09562933008	2.13610059233
ENSG00000241563.3	0.0441699078382	-0.0309833310359	0.162008571935	0.288775655401	0.255859353872	0.20294065318	0.21628951931	0.446218290978	0.103903187002	0.14142830217	0.170141577505	0.0450716284233
ENSG00000160049.10	3.62460999062	3.63686540036	3.48740438656	3.44292906381	3.51329945589	3.51909680081	3.4822738422	3.4508622266	3.50545679245	3.50944186554	3.45497078409	3.45512063561
ENSG00000142655.11	1.52338128907	1.57121024465	1.44041501673	1.53708855688	1.34875262598	1.36450461958	1.26553864823	1.48741599959	1.61153742327	1.5839638399	1.63586488704	1.58337041418
ENSG00000130940.13	0.708722009189	0.733698100384	0.577833788797	0.696540077744	0.740401937552	0.684642301693	0.623975465383	0.596863047285	0.589351653926	0.602319878424	0.532245166134	0.537898866861
ENSG00000175262.13	0.011451728526	-0.00277714347496	0.00259276307699	0.0153424360331	0.0169156063299	0.00352016743029	0.00128817423547	0.000324310850533	6.21521335309e-05	-0.000555871203823	-0.0030617541154	-0.00222418834835
ENSG00000120948.14	4.07798465277	4.10287709002	4.18261379861	4.05672432445	4.12733250176	4.13773631561	4.11097186374	4.0748900617	4.06413413936	4.01289782145	4.00933264456	4.03238347946
ENSG00000277726.3	0.0231402690944	0.000816360448674	-0.00108807765995	0.000634078030847	-0.000256371854491	-0.000970155197162	-0.00186540685781	-0.000630888141738	0.0225767549145	0.000615195528177	0.00135870929516	3.7901879096e-05
ENSG00000009724.15	0.120860354705	0.0364053300341	0.0251431381072	0.0830421112084	0.032886366438	0.0844161956596	0.154944605797	0.134627576839	0.0644297246205	0.136368427266	0.0819985877794	0.0883862387284
ENSG00000116649.8	4.1799380701	4.1866826683	4.09120638226	4.32391467214	4.22966218299	4.17662238002	4.14361247551	4.08209118413	4.12658923513	4.2657366102	4.25083233223	4.19265036738
ENSG00000171824.12	3.6382556706	3.65518549057	3.81180538236	3.67843257253	3.7061111799	3.70259982453	3.80992724957	3.80357867758	3.68320670564	3.68955236833	3.72322167972	3.76519999012
ENSG00000198793.11	3.17058047468	3.23427844483	3.12977273978	3.06417440319	3.10367495647	3.08363191077	3.14976668289	3.09478999603	3.20003162045	3.22102125365	3.21921465848	3.21358454787
ENSG00000120942.12	2.48224577703	2.53543190371	2.49167086819	2.48450335742	2.58957577686	2.54782673557	2.57113807851	2.48855931682	2.42187704816	2.42824018445	2.45495946245	2.38266372301
ENSG00000204624.7	0.068029515282	0.0638122764875	0.0440685851941	0.0646128922637	0.0938615070709	0.078972388045	0.0651652802842	0.0313080260094	0.0444095299757	0.0355173378643	0.0669338086491	0.0350388532466
ENSG00000116661.9	2.91141122373	2.75973989871	2.68946756025	2.56882284453	2.44314625627	2.41606281663	2.22378978947	2.42712546292	2.58343005013	2.79346206125	2.59075654634	2.72117539183
